vehicle_id,type,lat,lng,base_risk,traffic_factor,anomaly_score,driver_fatigue,speed,fuel_level,route_name,convoy_id,convoy_size,convoy_rank,convoy_spacing_nm,sea_condition,sea_congestion,route_progress
V-12196,vehicle,13.136195,75.312054,0.175,0.508,0.1547,0.7318,59.28,27.37,,,0,0,0.0,,0.0,0.0
V-12197,vehicle,15.037825,76.941093,0.3021,0.34,0.1559,0.5665,60.95,61.11,,,0,0,0.0,,0.0,0.0
V-12198,vehicle,12.677066,77.366122,0.9297,0.8483,0.7028,0.8862,45.63,82.4,,,0,0,0.0,,0.0,0.0
V-12199,vehicle,13.116487,77.787951,0.5035,0.5697,0.3177,0.4771,63.93,90.4,,,0,0,0.0,,0.0,0.0
V-12200,vehicle,25.230309,55.24791,0.1012,0.3274,0.0181,0.3495,76.39,86.16,,,0,0,0.0,,0.0,0.0
V-12201,vehicle,25.264298,55.331761,0.388,0.3811,0.1592,0.5544,46.03,70.68,,,0,0,0.0,,0.0,0.0
V-12202,vehicle,14.433244,77.003664,0.7551,0.8656,0.4395,0.7906,37.53,20.83,,,0,0,0.0,,0.0,0.0
V-12203,vehicle,25.226921,55.251792,0.5159,0.4338,0.1076,0.4415,44.3,69.6,,,0,0,0.0,,0.0,0.0
V-12204,vehicle,25.132129,55.397389,0.4066,0.3502,0.1707,0.3853,62.63,79.33,,,0,0,0.0,,0.0,0.0
V-12205,vehicle,25.285953,55.308173,0.2521,0.1596,0.0581,0.366,60.63,53.99,,,0,0,0.0,,0.0,0.0
V-12206,vehicle,15.247943,77.233001,0.3313,0.5476,0.2076,0.6186,45.7,28.26,,,0,0,0.0,,0.0,0.0
V-12207,vehicle,25.082507,55.135829,0.7938,0.6432,0.2529,0.5795,37.51,51.58,,,0,0,0.0,,0.0,0.0
V-12208,vehicle,25.173815,55.247017,0.961,0.687,0.5674,0.5185,48.04,84.25,,,0,0,0.0,,0.0,0.0
V-12209,vehicle,25.300475,55.315838,0.8029,0.5721,0.2285,0.4146,48.46,76.09,,,0,0,0.0,,0.0,0.0
V-12210,ship,16.719642,67.037756,0.8076,0.4755,0.3657,0.176,18.24,36.73,Karnataka-MidSea-Dubai,CONVOY-103,4,2,2.02,moderate,0.0,0.3103
V-12211,vehicle,12.631833,75.510871,0.5855,0.7326,0.2116,0.6996,54.18,38.91,,,0,0,0.0,,0.0,0.0
V-12212,vehicle,25.309091,55.350918,0.5647,0.476,0.1086,0.4528,58.35,87.19,,,0,0,0.0,,0.0,0.0
V-12213,vehicle,12.74768,74.859031,0.4896,0.6432,0.2327,0.6941,63.53,35.46,,,0,0,0.0,,0.0,0.0
V-12214,vehicle,15.35412,76.942867,0.5348,0.7577,0.5794,0.7766,44.57,28.4,,,0,0,0.0,,0.0,0.0
V-12215,vehicle,13.110584,77.307613,0.11,0.4496,0.2359,0.4203,75.42,63.16,,,0,0,0.0,,0.0,0.0
V-12216,vehicle,14.752983,75.877006,0.5169,0.5036,0.1896,0.6002,59.35,21.43,,,0,0,0.0,,0.0,0.0
V-12217,vehicle,12.936386,75.51661,0.7328,0.8592,0.6305,0.7878,34.52,39.44,,,0,0,0.0,,0.0,0.0
V-12218,vehicle,25.231333,55.282481,0.982,0.6015,0.4653,0.5199,41.29,43.39,,,0,0,0.0,,0.0,0.0
V-12219,vehicle,14.165267,75.888771,0.6602,0.8764,0.5363,0.9145,34.95,53.82,,,0,0,0.0,,0.0,0.0
V-12220,vehicle,25.078111,55.145534,0.5485,0.2441,0.0674,0.291,69.52,84.56,,,0,0,0.0,,0.0,0.0
V-12221,vehicle,15.548294,74.995672,0.8061,0.7099,0.4383,0.6343,45.21,64.79,,,0,0,0.0,,0.0,0.0
V-12222,vehicle,13.205228,74.697853,0.0914,0.4813,0.1657,0.8161,50.04,65.07,,,0,0,0.0,,0.0,0.0
V-12223,vehicle,14.562803,76.058584,0.9412,0.8323,0.597,0.8298,31.48,66.16,,,0,0,0.0,,0.0,0.0
V-12224,ship,18.195376,65.107798,0.0868,0.1762,0.078,0.0828,24.33,92.34,Karnataka-MidSea-Dubai,CONVOY-250,4,3,3.11,calm,0.0,0.4453
V-12225,vehicle,14.381805,75.248672,0.5469,0.5803,0.3603,0.7663,45.13,57.49,,,0,0,0.0,,0.0,0.0
V-12226,vehicle,14.976067,76.707952,0.7205,0.918,0.8449,0.8801,34.31,56.89,,,0,0,0.0,,0.0,0.0
V-12227,vehicle,13.152117,77.244405,0.9145,0.8475,0.6044,0.7098,47.1,90.76,,,0,0,0.0,,0.0,0.0
V-12228,vehicle,13.14844,77.575521,0.5742,0.7494,0.1973,0.6551,40.04,77.58,,,0,0,0.0,,0.0,0.0
V-12229,vehicle,25.05596,55.150863,0.0971,0.1397,0.0618,0.3194,67.17,73.91,,,0,0,0.0,,0.0,0.0
V-12230,ship,17.339595,66.234235,0.8178,0.3941,0.3738,0.1491,23.59,93.15,Karnataka-MidSea-Dubai,CONVOY-128,3,3,2.81,calm,0.0,0.369
V-12231,vehicle,14.002599,74.745427,0.1591,0.5344,0.2178,0.4807,66.45,89.0,,,0,0,0.0,,0.0,0.0
V-12232,vehicle,25.11721,55.150747,0.351,0.4713,0.086,0.501,62.72,32.51,,,0,0,0.0,,0.0,0.0
V-12233,vehicle,25.292789,55.327497,0.8056,0.576,0.1321,0.4618,41.64,56.13,,,0,0,0.0,,0.0,0.0
V-12234,vehicle,25.05,55.113572,0.8176,0.6498,0.1475,0.5477,59.33,36.45,,,0,0,0.0,,0.0,0.0
V-12235,vehicle,25.151723,55.334348,0.3037,0.1574,0.0671,0.3273,68.73,42.37,,,0,0,0.0,,0.0,0.0
V-12236,vehicle,15.602333,74.275669,0.9548,0.8757,0.5226,0.8553,42.54,34.56,,,0,0,0.0,,0.0,0.0
V-12237,vehicle,25.057634,55.124801,0.2022,0.1634,0.0529,0.4088,56.3,95.59,,,0,0,0.0,,0.0,0.0
V-12238,vehicle,25.052878,55.153334,0.1382,0.2615,0.0693,0.408,73.54,91.76,,,0,0,0.0,,0.0,0.0
V-12239,vehicle,15.671911,74.303479,0.4118,0.4638,0.2127,0.6009,56.46,43.98,,,0,0,0.0,,0.0,0.0
V-12240,vehicle,25.073139,55.303031,0.8051,0.6187,0.2496,0.4492,59.36,87.03,,,0,0,0.0,,0.0,0.0
V-12241,vehicle,25.163974,55.410617,0.6057,0.3884,0.1102,0.4217,56.22,88.6,,,0,0,0.0,,0.0,0.0
V-12242,ship,19.165985,63.533641,0.1381,0.1642,0.1662,0.1482,18.7,43.58,Karnataka-MidSea-Dubai,CONVOY-229,3,1,1.71,moderate,0.0,0.5344
V-12243,vehicle,15.594097,76.964667,0.3462,0.5014,0.2847,0.8705,50.87,54.76,,,0,0,0.0,,0.0,0.0
V-12244,vehicle,12.801712,77.565203,0.208,0.4941,0.2177,0.4294,79.63,47.06,,,0,0,0.0,,0.0,0.0
V-12245,vehicle,14.667185,75.690336,0.1681,0.5735,0.1388,0.5414,57.93,26.13,,,0,0,0.0,,0.0,0.0
V-12246,vehicle,15.314103,75.213824,0.3241,0.5064,0.3257,0.7107,53.59,81.66,,,0,0,0.0,,0.0,0.0
V-12247,vehicle,13.843367,75.846652,0.8326,0.9887,0.9901,0.9044,31.82,39.89,,,0,0,0.0,,0.0,0.0
V-12248,vehicle,12.799264,77.364496,0.8389,0.9393,0.6125,0.8233,32.41,98.15,,,0,0,0.0,,0.0,0.0
V-12249,vehicle,25.176287,55.314622,0.3428,0.1545,0.0395,0.4747,55.87,74.11,,,0,0,0.0,,0.0,0.0
V-12250,vehicle,12.903853,77.46113,0.7036,0.8054,0.8525,0.7988,43.24,49.48,,,0,0,0.0,,0.0,0.0
V-12251,vehicle,15.388716,75.15184,0.4082,0.4725,0.2729,0.6841,50.28,88.64,,,0,0,0.0,,0.0,0.0
V-12252,vehicle,12.505875,77.421638,0.13,0.5304,0.1503,0.464,62.26,26.48,,,0,0,0.0,,0.0,0.0
V-12253,vehicle,14.162729,75.744351,0.6935,0.9518,0.8847,0.7696,46.91,74.76,,,0,0,0.0,,0.0,0.0
V-12254,vehicle,12.647402,74.926931,0.1719,0.5438,0.2262,0.6734,68.95,80.69,,,0,0,0.0,,0.0,0.0
V-12255,ship,20.82483,60.876282,0.0804,0.1321,0.1005,0.1431,22.18,61.43,Karnataka-Oman-Dubai,CONVOY-254,5,1,2.64,calm,0.0,0.6992
V-12256,vehicle,25.081543,55.159075,0.806,0.4928,0.2633,0.4954,52.9,67.62,,,0,0,0.0,,0.0,0.0
V-12257,vehicle,25.184647,55.263028,0.5349,0.2669,0.0684,0.3575,55.09,72.71,,,0,0,0.0,,0.0,0.0
V-12258,vehicle,25.277049,55.297907,0.7989,0.6265,0.1241,0.6824,47.07,28.06,,,0,0,0.0,,0.0,0.0
V-12259,vehicle,13.923357,75.63665,0.1306,0.5687,0.1459,0.3928,76.55,80.49,,,0,0,0.0,,0.0,0.0
V-12260,vehicle,25.291051,55.352141,0.9775,0.63,0.5394,0.5274,43.13,94.11,,,0,0,0.0,,0.0,0.0
V-12261,vehicle,12.809036,74.79584,0.1402,0.5085,0.0935,0.4947,78.26,20.84,,,0,0,0.0,,0.0,0.0
V-12262,vehicle,12.855787,74.852488,0.7194,0.6631,0.492,0.8213,42.34,42.79,,,0,0,0.0,,0.0,0.0
V-12263,vehicle,15.812364,74.423608,0.7284,0.8554,0.7357,0.9116,46.3,21.94,,,0,0,0.0,,0.0,0.0
V-12264,vehicle,25.238038,55.247614,0.0935,0.2166,0.0835,0.4543,66.52,75.58,,,0,0,0.0,,0.0,0.0
V-12265,vehicle,25.202097,55.315915,0.6105,0.2563,0.1524,0.3914,46.9,34.71,,,0,0,0.0,,0.0,0.0
V-12266,vehicle,15.020901,75.531135,0.5995,0.7225,0.1892,0.6976,66.52,86.65,,,0,0,0.0,,0.0,0.0
V-12267,vehicle,25.075884,55.101794,0.9598,0.7579,0.2577,0.7198,31.43,42.44,,,0,0,0.0,,0.0,0.0
V-12268,vehicle,25.203056,55.242608,0.9728,0.8059,0.3579,0.5272,50.98,40.88,,,0,0,0.0,,0.0,0.0
V-12269,vehicle,14.588166,75.916543,0.5342,0.6241,0.2077,0.6585,52.26,84.6,,,0,0,0.0,,0.0,0.0
V-12270,vehicle,25.149505,55.204004,0.8112,0.4817,0.2521,0.5184,40.01,59.74,,,0,0,0.0,,0.0,0.0
V-12271,vehicle,15.426458,77.218903,0.5571,0.5206,0.257,0.5362,58.75,29.98,,,0,0,0.0,,0.0,0.0
V-12272,vehicle,13.093571,74.980629,0.6032,0.4712,0.1741,0.3684,67.95,76.39,,,0,0,0.0,,0.0,0.0
V-12273,vehicle,25.063999,55.210882,0.1847,0.2336,0.0787,0.3478,74.06,88.13,,,0,0,0.0,,0.0,0.0
V-12274,vehicle,13.639039,76.276697,0.7505,0.951,0.7825,0.8742,48.81,53.12,,,0,0,0.0,,0.0,0.0
V-12275,vehicle,14.312797,76.958155,0.6768,0.6994,0.375,0.695,55.38,39.3,,,0,0,0.0,,0.0,0.0
V-12276,vehicle,14.576798,76.339586,0.4576,0.498,0.2741,0.545,53.6,87.51,,,0,0,0.0,,0.0,0.0
V-12277,vehicle,13.094001,76.863791,0.8064,0.9131,0.6671,0.9542,39.06,95.25,,,0,0,0.0,,0.0,0.0
V-12278,vehicle,25.290406,55.284087,0.3614,0.379,0.0684,0.4712,63.59,91.37,,,0,0,0.0,,0.0,0.0
V-12279,vehicle,15.710854,74.51764,0.2072,0.3195,0.1766,0.6326,58.12,67.49,,,0,0,0.0,,0.0,0.0
V-12280,vehicle,13.104279,74.915158,0.8303,0.9662,0.7022,1.0,32.08,77.62,,,0,0,0.0,,0.0,0.0
V-12281,vehicle,13.954809,75.562135,0.5305,0.6797,0.3354,0.5826,58.85,90.91,,,0,0,0.0,,0.0,0.0
V-12282,vehicle,25.05,55.17145,0.3338,0.3225,0.0603,0.4362,64.93,51.51,,,0,0,0.0,,0.0,0.0
V-12283,vehicle,16.071057,74.629873,0.8628,0.9597,0.72,0.7301,43.51,69.36,,,0,0,0.0,,0.0,0.0
V-12284,vehicle,13.149765,77.785028,0.3702,0.7218,0.1975,0.768,56.78,52.54,,,0,0,0.0,,0.0,0.0
V-12285,vehicle,15.162944,77.28034,0.4314,0.5641,0.2532,0.8235,42.07,63.68,,,0,0,0.0,,0.0,0.0
V-12286,vehicle,12.889583,77.066602,0.3219,0.3259,0.1446,0.5839,64.54,20.15,,,0,0,0.0,,0.0,0.0
V-12287,vehicle,25.081027,55.196812,0.5193,0.426,0.0829,0.4791,60.79,58.1,,,0,0,0.0,,0.0,0.0
V-12288,vehicle,25.130135,55.144803,0.4834,0.304,0.1662,0.484,64.0,70.54,,,0,0,0.0,,0.0,0.0
V-12289,vehicle,12.140948,76.834253,0.5888,0.8276,0.4806,0.8837,35.78,89.02,,,0,0,0.0,,0.0,0.0
V-12290,ship,18.228691,64.993781,0.761,0.5097,0.3545,0.1754,19.9,53.74,Karnataka-MidSea-Dubai,CONVOY-116,3,3,0.86,moderate,0.0,0.4474
V-12291,vehicle,25.073148,55.101749,0.315,0.3353,0.0173,0.3777,52.62,54.6,,,0,0,0.0,,0.0,0.0
V-12292,vehicle,25.221681,55.340131,0.2301,0.1284,0.0511,0.3834,76.54,64.29,,,0,0,0.0,,0.0,0.0
V-12293,vehicle,25.056857,55.132486,0.3484,0.3804,0.1493,0.2887,62.18,53.74,,,0,0,0.0,,0.0,0.0
V-12294,vehicle,25.245568,55.282396,0.3947,0.4467,0.1569,0.4225,65.03,66.88,,,0,0,0.0,,0.0,0.0
V-12295,vehicle,13.942968,76.81983,0.3386,0.2909,0.1062,0.6034,65.07,57.23,,,0,0,0.0,,0.0,0.0
V-12296,vehicle,25.154368,55.260116,0.9879,0.5501,0.468,0.6731,31.98,61.3,,,0,0,0.0,,0.0,0.0
V-12297,vehicle,25.226773,55.307358,0.3013,0.3085,0.0483,0.3498,79.21,36.73,,,0,0,0.0,,0.0,0.0
V-12298,vehicle,25.112652,55.40183,0.3051,0.1597,0.0995,0.3895,58.31,47.08,,,0,0,0.0,,0.0,0.0
V-12299,vehicle,14.386304,77.171573,0.168,0.5337,0.1905,0.778,54.5,50.43,,,0,0,0.0,,0.0,0.0
V-12300,vehicle,13.929042,75.189729,0.9277,0.9972,0.8253,0.8596,32.4,67.07,,,0,0,0.0,,0.0,0.0
V-12301,ship,17.366366,63.695169,0.2478,0.2451,0.1223,0.1401,11.22,97.94,Karnataka-SouthernCurve-Dubai,CONVOY-244,3,1,1.76,moderate,0.0,0.5412
V-12302,vehicle,25.070248,55.140357,0.2826,0.3299,0.0743,0.3497,55.9,26.24,,,0,0,0.0,,0.0,0.0
V-12303,vehicle,15.51856,74.768453,0.9204,0.8072,0.566,0.7728,49.09,29.36,,,0,0,0.0,,0.0,0.0
V-12304,vehicle,12.631965,75.351746,0.5212,0.593,0.2462,0.5998,57.27,34.54,,,0,0,0.0,,0.0,0.0
V-12305,vehicle,25.141877,55.257898,0.3385,0.3323,0.0926,0.2316,77.14,47.26,,,0,0,0.0,,0.0,0.0
V-12306,vehicle,15.34725,76.783205,0.1892,0.4949,0.1601,0.4534,78.46,20.93,,,0,0,0.0,,0.0,0.0
V-12307,vehicle,13.480545,76.024273,0.2801,0.5825,0.242,0.4926,54.77,39.05,,,0,0,0.0,,0.0,0.0
V-12308,vehicle,12.976909,77.772407,0.5314,0.8416,0.4178,0.8057,41.53,84.73,,,0,0,0.0,,0.0,0.0
V-12309,vehicle,14.137055,75.693836,0.9871,0.8322,0.5643,0.7227,39.12,81.72,,,0,0,0.0,,0.0,0.0
V-12310,vehicle,25.129965,55.202756,0.9084,0.8053,0.4788,0.6778,33.63,77.52,,,0,0,0.0,,0.0,0.0
V-12311,vehicle,14.875364,76.205678,0.8033,0.8254,0.9031,0.7651,40.8,92.18,,,0,0,0.0,,0.0,0.0
V-12312,vehicle,25.193691,55.268179,0.4782,0.245,0.1062,0.4628,53.38,30.52,,,0,0,0.0,,0.0,0.0
V-12313,ship,15.244182,66.59561,0.5688,0.3085,0.2204,0.1388,13.22,90.98,Karnataka-SouthernCurve-Dubai,CONVOY-191,3,1,2.45,calm,0.0,0.3466
V-12314,vehicle,25.254663,55.297968,0.8986,0.8186,0.5022,0.4553,51.34,63.95,,,0,0,0.0,,0.0,0.0
V-12315,vehicle,25.138317,55.221194,0.4219,0.3834,0.0614,0.4532,48.04,88.8,,,0,0,0.0,,0.0,0.0
V-12316,vehicle,25.145307,55.2048,0.1285,0.2702,0.0346,0.3658,56.88,74.84,,,0,0,0.0,,0.0,0.0
V-12317,vehicle,12.747395,77.57044,0.7794,0.8236,0.755,0.7731,43.45,34.92,,,0,0,0.0,,0.0,0.0
V-12318,vehicle,14.908119,75.539488,0.3074,0.3451,0.207,0.5765,62.02,50.42,,,0,0,0.0,,0.0,0.0
V-12319,vehicle,25.256843,55.264273,0.3418,0.3409,0.1795,0.3534,60.38,64.79,,,0,0,0.0,,0.0,0.0
V-12320,vehicle,14.962378,76.52059,0.097,0.5631,0.1561,0.5751,63.48,61.06,,,0,0,0.0,,0.0,0.0
V-12321,vehicle,12.976372,77.845238,0.0963,0.502,0.183,0.672,65.4,92.32,,,0,0,0.0,,0.0,0.0
V-12322,vehicle,25.07265,55.100165,0.9518,0.6474,0.463,0.5767,47.33,46.84,,,0,0,0.0,,0.0,0.0
V-12323,vehicle,12.821087,77.876856,0.087,0.3567,0.1836,0.6225,50.63,56.22,,,0,0,0.0,,0.0,0.0
V-12324,vehicle,15.165607,75.514491,0.1925,0.5758,0.1412,0.4972,76.32,94.69,,,0,0,0.0,,0.0,0.0
V-12325,vehicle,14.832008,75.53679,0.8169,0.8898,0.3547,0.7097,49.82,31.97,,,0,0,0.0,,0.0,0.0
V-12326,vehicle,25.213966,55.298811,0.5169,0.2952,0.1108,0.4018,51.81,60.17,,,0,0,0.0,,0.0,0.0
V-12327,vehicle,25.05,55.103,0.2119,0.2415,0.0429,0.4086,66.72,98.6,,,0,0,0.0,,0.0,0.0
V-12328,vehicle,13.347474,75.146496,0.1984,0.4591,0.1329,0.6854,69.38,46.67,,,0,0,0.0,,0.0,0.0
V-12329,vehicle,15.703612,74.721753,0.1989,0.2971,0.1515,0.6107,49.46,85.22,,,0,0,0.0,,0.0,0.0
V-12330,vehicle,15.912122,74.447716,0.3573,0.7518,0.2225,0.6439,62.11,58.69,,,0,0,0.0,,0.0,0.0
V-12331,vehicle,15.934908,74.609702,0.4859,0.536,0.2198,0.6646,53.3,53.73,,,0,0,0.0,,0.0,0.0
V-12332,vehicle,12.81537,75.133227,0.0846,0.3628,0.0841,0.4419,61.49,47.96,,,0,0,0.0,,0.0,0.0
V-12333,vehicle,25.133399,55.228048,0.5944,0.3505,0.1262,0.4254,63.89,44.31,,,0,0,0.0,,0.0,0.0
V-12334,vehicle,25.098321,55.173999,0.3222,0.4512,0.1681,0.3673,69.79,35.17,,,0,0,0.0,,0.0,0.0
V-12335,vehicle,12.455384,76.990144,0.9732,0.9858,0.6809,0.7782,30.19,43.91,,,0,0,0.0,,0.0,0.0
V-12336,ship,19.115377,63.398331,0.3061,0.1339,0.0744,0.1445,11.4,39.56,Karnataka-Oman-Dubai,CONVOY-266,4,4,1.85,moderate,0.0,0.5646
V-12337,vehicle,25.059905,55.161144,0.1713,0.2101,0.0236,0.3245,77.84,59.33,,,0,0,0.0,,0.0,0.0
V-12338,vehicle,25.059252,55.132951,0.1378,0.2091,0.0776,0.4342,61.97,87.66,,,0,0,0.0,,0.0,0.0
V-12339,vehicle,13.076121,74.699437,0.8739,0.8395,0.8318,0.7228,39.34,57.06,,,0,0,0.0,,0.0,0.0
V-12340,ship,17.507079,63.567401,0.9889,0.5446,0.5421,0.2469,17.68,58.08,Karnataka-SouthernCurve-Dubai,CONVOY-032,5,3,1.61,calm,0.0,0.559
V-12341,vehicle,13.181965,77.709993,0.7332,0.7,0.3904,0.7719,43.91,53.81,,,0,0,0.0,,0.0,0.0
V-12342,vehicle,25.25859,55.319539,0.3168,0.2391,0.0412,0.4173,56.72,39.35,,,0,0,0.0,,0.0,0.0
V-12343,vehicle,12.423036,76.751385,0.8558,0.9771,0.7887,0.9272,36.22,82.29,,,0,0,0.0,,0.0,0.0
V-12344,vehicle,25.261328,55.352639,0.8179,0.4805,0.2508,0.3154,59.47,38.34,,,0,0,0.0,,0.0,0.0
V-12345,vehicle,15.87038,74.908911,0.6184,0.8534,0.5086,0.9599,43.33,49.36,,,0,0,0.0,,0.0,0.0
V-12346,vehicle,14.456154,75.935374,0.4736,0.4708,0.3238,0.692,44.49,80.77,,,0,0,0.0,,0.0,0.0
V-12347,vehicle,25.185012,55.359389,0.1905,0.1589,0.0853,0.3772,72.51,95.12,,,0,0,0.0,,0.0,0.0
V-12348,vehicle,25.148893,55.375308,0.5669,0.3364,0.1264,0.3833,61.0,96.87,,,0,0,0.0,,0.0,0.0
V-12349,vehicle,14.010418,75.73116,0.157,0.4812,0.2351,0.4434,65.19,30.61,,,0,0,0.0,,0.0,0.0
V-12350,vehicle,14.80644,75.563657,0.8552,0.8812,0.5602,0.6763,30.82,76.66,,,0,0,0.0,,0.0,0.0
V-12351,ship,18.497467,64.330713,0.9729,0.5219,0.5663,0.0859,24.22,96.35,Karnataka-Oman-Dubai,CONVOY-002,5,4,2.7,moderate,0.0,0.5104
V-12352,vehicle,12.691151,75.831318,0.1017,0.4768,0.1499,0.4377,79.07,33.81,,,0,0,0.0,,0.0,0.0
V-12353,vehicle,15.017457,77.115496,0.7857,0.8223,0.5682,0.7006,44.41,87.67,,,0,0,0.0,,0.0,0.0
V-12354,vehicle,25.282276,55.302183,0.1493,0.1547,0.0466,0.3606,52.43,27.03,,,0,0,0.0,,0.0,0.0
V-12355,vehicle,12.241593,77.120306,0.1929,0.5065,0.2067,0.5853,55.19,26.97,,,0,0,0.0,,0.0,0.0
V-12356,vehicle,12.737602,74.599549,0.6185,0.4857,0.2312,0.7794,53.81,71.22,,,0,0,0.0,,0.0,0.0
V-12357,vehicle,12.922306,74.710598,0.7592,0.6584,0.403,0.7667,47.5,66.66,,,0,0,0.0,,0.0,0.0
V-12358,ship,21.355641,60.119171,0.2979,0.2596,0.1053,0.0738,21.09,87.33,Karnataka-Oman-Dubai,CONVOY-240,4,3,2.69,calm,0.0,0.7533
V-12359,vehicle,13.207673,77.645674,0.6853,0.8696,0.3544,0.8378,42.23,34.6,,,0,0,0.0,,0.0,0.0
V-12360,vehicle,12.753894,78.106279,0.7591,0.9269,0.7426,0.8822,36.1,87.22,,,0,0,0.0,,0.0,0.0
V-12361,vehicle,25.246433,55.347524,0.2719,0.1734,0.0189,0.5006,62.69,62.93,,,0,0,0.0,,0.0,0.0
V-12362,vehicle,13.795483,75.091463,0.1834,0.559,0.1767,0.5706,79.53,42.64,,,0,0,0.0,,0.0,0.0
V-12363,ship,15.900731,67.8337,0.2589,0.237,0.0606,0.0932,23.74,88.05,Karnataka-Oman-Dubai,CONVOY-245,4,4,2.62,moderate,0.0,0.2933
V-12364,vehicle,25.121876,55.152732,0.7917,0.6455,0.1871,0.5195,42.11,99.94,,,0,0,0.0,,0.0,0.0
V-12365,vehicle,14.75232,75.714131,0.6155,0.7992,0.4769,0.7466,55.82,41.45,,,0,0,0.0,,0.0,0.0
V-12366,ship,17.875728,64.990805,0.9722,0.6474,0.3611,0.2707,22.26,82.16,Karnataka-Oman-Dubai,CONVOY-075,5,1,3.14,moderate,0.0,0.4578
V-12367,vehicle,25.051614,55.123248,0.565,0.4385,0.1095,0.4576,46.72,34.68,,,0,0,0.0,,0.0,0.0
V-12368,vehicle,25.164232,55.188501,0.1622,0.2988,0.0749,0.3254,65.05,84.32,,,0,0,0.0,,0.0,0.0
V-12369,vehicle,12.93838,75.008523,0.3892,0.6687,0.1706,0.632,59.19,59.38,,,0,0,0.0,,0.0,0.0
V-12370,vehicle,15.958284,74.333214,0.1758,0.427,0.2263,0.6037,68.91,80.69,,,0,0,0.0,,0.0,0.0
V-12371,vehicle,25.080181,55.150863,0.5447,0.3832,0.1487,0.4823,52.99,86.41,,,0,0,0.0,,0.0,0.0
V-12372,vehicle,25.11485,55.36317,0.8197,0.472,0.2454,0.5106,40.36,86.57,,,0,0,0.0,,0.0,0.0
V-12373,vehicle,12.969628,74.912253,0.2147,0.5546,0.0723,0.6216,67.2,85.75,,,0,0,0.0,,0.0,0.0
V-12374,vehicle,12.880517,77.495877,0.1083,0.2909,0.2298,0.4188,77.59,61.81,,,0,0,0.0,,0.0,0.0
V-12375,vehicle,15.541335,75.018267,0.9773,0.9141,0.8708,0.8248,38.96,36.96,,,0,0,0.0,,0.0,0.0
V-12376,vehicle,12.810228,74.827276,0.1544,0.281,0.1874,0.4522,72.12,83.67,,,0,0,0.0,,0.0,0.0
V-12377,vehicle,12.336585,76.725745,0.8492,0.9463,0.9008,0.8923,42.64,27.58,,,0,0,0.0,,0.0,0.0
V-12378,vehicle,12.472027,74.852412,0.333,0.57,0.1852,0.6828,60.89,47.67,,,0,0,0.0,,0.0,0.0
V-12379,vehicle,12.758639,77.529132,0.594,0.7451,0.2155,0.7934,45.65,90.46,,,0,0,0.0,,0.0,0.0
V-12380,vehicle,13.717047,75.190177,0.188,0.475,0.1785,0.5146,52.43,58.01,,,0,0,0.0,,0.0,0.0
V-12381,vehicle,14.524429,75.572192,0.6095,0.5579,0.2434,0.7019,44.66,95.68,,,0,0,0.0,,0.0,0.0
V-12382,vehicle,13.416465,76.02147,0.2064,0.3011,0.068,0.4952,64.8,46.12,,,0,0,0.0,,0.0,0.0
V-12383,vehicle,15.861401,74.612347,0.2723,0.3661,0.1435,0.6237,67.28,44.01,,,0,0,0.0,,0.0,0.0
V-12384,vehicle,12.621044,74.889795,0.3917,0.6737,0.1867,0.7167,46.86,49.32,,,0,0,0.0,,0.0,0.0
V-12385,vehicle,25.194006,55.240429,0.5651,0.2962,0.1581,0.2886,66.43,60.49,,,0,0,0.0,,0.0,0.0
V-12386,vehicle,12.808206,77.380489,0.2396,0.4965,0.1552,0.7023,48.72,44.53,,,0,0,0.0,,0.0,0.0
V-12387,vehicle,14.86617,75.38384,0.9558,0.9056,0.5773,0.8788,39.94,51.16,,,0,0,0.0,,0.0,0.0
V-12388,vehicle,25.245828,55.306015,0.9571,0.7853,0.2277,0.6832,30.57,25.69,,,0,0,0.0,,0.0,0.0
V-12389,vehicle,14.61588,75.880834,0.4597,0.4651,0.3751,0.3815,58.74,43.22,,,0,0,0.0,,0.0,0.0
V-12390,vehicle,25.207678,55.324599,0.7322,0.5918,0.2831,0.5227,38.75,85.75,,,0,0,0.0,,0.0,0.0
V-12391,vehicle,25.151979,55.25609,0.5884,0.4801,0.0913,0.5026,53.01,92.32,,,0,0,0.0,,0.0,0.0
V-12392,vehicle,14.164206,77.006718,0.39,0.7049,0.2485,0.7002,41.59,70.57,,,0,0,0.0,,0.0,0.0
V-12393,vehicle,12.738735,74.390287,0.5183,0.5438,0.2293,0.7104,45.55,98.81,,,0,0,0.0,,0.0,0.0
V-12394,ship,15.273469,68.530299,0.4547,0.2802,0.2674,0.1424,19.77,49.76,Karnataka-Oman-Dubai,CONVOY-175,5,3,0.83,calm,0.0,0.2285
V-12395,vehicle,25.18077,55.260695,0.3125,0.1264,0.0302,0.3653,69.17,71.2,,,0,0,0.0,,0.0,0.0
V-12396,vehicle,13.420446,75.202094,0.294,0.6564,0.395,0.4671,64.98,31.44,,,0,0,0.0,,0.0,0.0
V-12397,vehicle,15.613034,75.479965,0.8529,0.9055,0.9796,0.6264,39.38,77.81,,,0,0,0.0,,0.0,0.0
V-12398,vehicle,16.202841,74.333731,0.9789,0.8494,0.7136,0.7334,43.09,60.83,,,0,0,0.0,,0.0,0.0
